Level,Name,Option,Coin Address,PopTracker Group,Logic,Easy Skip,Hard Skip,Insane Skip,Misc
Elevator Hop,Elevator Hop - Shaft Gr Floor - S Shortcut Fan - Coin,Coinsanity,0x0C74E8,Shaft Ground Floor,,,,,
Elevator Hop,Elevator Hop - Shaft Gr Floor - Next to Potato Head - Coin,Coinsanity,0x0C74F8,Shaft Ground Floor,,,,,
Elevator Hop,Elevator Hop - Electrical Room - Entry - Coin,Coinsanity,0x0C7498,Electrical Room,,,,,
Elevator Hop,Elevator Hop - Electrical Room - 1st Pole - Coin,Coinsanity,0x0C74A8,Electrical Room,Double Jump,,,,
Elevator Hop,Elevator Hop - Electrical Room - 2nd Pole - Coin,Coinsanity,0x0C74C8,Electrical Room,Pole Vault and Double Jump,,,,
Elevator Hop,Elevator Hop - Electrical Room - Next to Hamm - Coin,Coinsanity,0x0C74B8,Electrical Room,Pole Vault and Double Jump and Ledge Grab,Double Jump and Pole Vault,,,
Elevator Hop,Elevator Hop - Electrical Room - End of Red Wire - Coin,Coinsanity,0x0C74D8,Electrical Room,Pole Vault and Double Jump and Rope Sliding and Ledge Grab,Double Jump and Pole Vault and Ledge Grab,,Double Jump and Pole Vault,
Elevator Hop,Elevator Hop - Vents - After 1st Climb #1 - Coin,Coinsanity,0x0C7508,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - Floating Zurg Robot #1 - Coin,Coinsanity,0x0C35A2,Vents,Visor and Grappling Hook and (Spin or Laser),,,,
Elevator Hop,Elevator Hop - Vents - Snake #1 - Coin,Coinsanity,0x0C363A,Vents,Visor and Grappling Hook and (Laser or Spin or Stomp),,,,
Elevator Hop,Elevator Hop - Vents - Snake #2 - Coin,Coinsanity,0x0C3472,Vents,Visor and Grappling Hook and (Laser or Spin or Stomp),,,,
Elevator Hop,Elevator Hop - Vents - Snake #3 - Coin,Coinsanity,0x0C36D2,Vents,Visor and Grappling Hook and (Laser or Spin or Stomp),,,,
Elevator Hop,Elevator Hop - Vents - After 1st Climb #2 - Coin,Coinsanity,0x0C7518,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - During 2nd Climb - Coin,Coinsanity,0x0C7528,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - Snake #4 - Coin,Coinsanity,0x0C3802,Vents,Visor and Grappling Hook and (Laser or Spin or Stomp),,,,
Elevator Hop,Elevator Hop - Vents - Snake #5 - Coin,Coinsanity,0x0C376A,Vents,Visor and Grappling Hook and (Laser or Spin or Stomp),,,,
Elevator Hop,Elevator Hop - Vents - Snake #6 - Coin,Coinsanity,0x0C389A,Vents,Visor and Grappling Hook and (Laser or Spin or Stomp),,,,
Elevator Hop,Elevator Hop - Vents - Floating Zurg Robot #2 - Coin,Coinsanity,0x0C3932,Vents,Visor and Grappling Hook and (Spin or Laser),,,,
Elevator Hop,Elevator Hop - Vents - Next to Rex - Coin,Coinsanity,0x0C7538,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - Before 3rd Climb - Coin,Coinsanity,0x0C7548,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - During 3rd Climb - Coin,Coinsanity,0x0C7558,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - After 3rd Climb #1 - Coin,Coinsanity,0x0C7568,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - Floating Zurg Robot #3 - Coin,Coinsanity,0x0C39CA,Vents,Visor and Grappling Hook and (Spin or Laser),,,,
Elevator Hop,Elevator Hop - Vents - After 3rd Climb #2 - Coin,Coinsanity,0x0C7578,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - Zurg Soldier #1 - Coin,Coinsanity,0x0C3A62,Vents,Visor and Grappling Hook and (Stomp or Spin),,,,
Elevator Hop,Elevator Hop - Vents - Snake #7 - Coin,Coinsanity,0x0C3AFA,Vents,Visor and Grappling Hook and (Laser or Spin or Stomp),,,,
Elevator Hop,Elevator Hop - Vents - After 3rd Climb #3 - Coin,Coinsanity,0x0C7588,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - Before 4th Climb - Coin,Coinsanity,0x0C7598,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - Zurg Soldier #2 - Coin,Coinsanity,0x0C3B92,Vents,Visor and Grappling Hook and (Stomp or Spin),,,,
Elevator Hop,Elevator Hop - Vents - During 4th Climb #1 - Coin,Coinsanity,0x0C75A8,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - During 4th Climb #2 - Coin,Coinsanity,0x0C75B8,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Vents - After 4th Climb - Coin,Coinsanity,0x0C7608,Vents,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Control Room - Next to Fan Switch - Coin,Coinsanity,0x0C7658,Control Room,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Control Room - Stool Foot - Coin,Coinsanity,0x0C7648,Control Room,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Control Room - Stool Seat - Coin,Coinsanity,0x0C7638,Control Room,Visor and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Control Room - Desk - Coin,Coinsanity,0x0C7618,Control Room,Visor and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Control Room - On Control System - Coin,Coinsanity,0x0C7628,Control Room,Visor and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Mid Floor - Lowest S Wall - Coin,Coinsanity,0x0C7668,Shaft Mid Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Mid Floor - S Wall opposite Control Room - Coin,Coinsanity,0x0C7678,Shaft Mid Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Mid Floor - W Platform Near Control Room - Coin,Coinsanity,0x0C76B8,Shaft Mid Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Mid Floor - S Wall above Race Exits #1 - Coin,Coinsanity,0x0C76A8,Shaft Mid Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Mid Floor - S Wall above Race Exits #2 - Coin,Coinsanity,0x0C7698,Shaft Mid Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Top Floor - Lower Pole - Coin,Coinsanity,0x0C7718,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Top Floor - Higher Pole #1 - Coin,Coinsanity,0x0C76D8,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Top Floor - Higher Pole #2 - Coin,Coinsanity,0x0C76C8,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Top Floor - Next to Race Mouse - Coin,Coinsanity,0x0C7708,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Top Floor - Next to Fan Switch - Coin,Coinsanity,0x0C76E8,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Shaft Top Floor - Boss Entryway - Coin,Coinsanity,0x0C76F8,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Boss Arena - Spider Gunro - Coin,Coinsanity,0x0C3374,Boss Arena,Visor and Double Jump and Stomp and Grappling Hook and (Laser or Spin),,,,
Elevator Hop,Elevator Hop - Token Race - Main Path #1 - Coin,Coinsanity,0x0C7728,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - Main Path #2 - Coin,Coinsanity,0x0C7738,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - 2nd Exit - Coin,Coinsanity,0x0C7688,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - Main Path #3 - Coin,Coinsanity,0x0C7748,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - Main Path #4 - Coin,Coinsanity,0x0C7758,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - Main Path #5 - Coin,Coinsanity,0x0C7768,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - Main Path #6 - Coin,Coinsanity,0x0C7778,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - 3rd Exit #1 - Coin,Coinsanity,0x0C75F8,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - 3rd Exit #2 - Coin,Coinsanity,0x0C75E8,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - Main Path #7 - Coin,Coinsanity,0x0C75D8,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Token Race - Main Path #8 - Coin,Coinsanity,0x0C75C8,Shaft Top Floor,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Hamm's 50 Coins Token - Elevator Hop,Base AP,,,Double Jump and Pole Vault and Ledge Grab,Double Jump and Pole Vault,,,50 Coins
Elevator Hop,Missing Toys Token - Elevator Hop,Base AP,,,Visor and Grappling Hook,,,,5 Missing Toys
Elevator Hop,Race Token - Elevator Hop,Base AP,,,Visor and Double Jump and Stomp and Grappling Hook,,,,
Elevator Hop,Hidden Token - Elevator Hop,Base AP,,,Visor and Double Jump and Stomp and Grappling Hook,,,,
Elevator Hop,Boss Token - Elevator Hop,Base AP,,,Visor and Double Jump and Stomp and Grappling Hook and (Laser or Spin),,,,
Elevator Hop,Mouse (Electrical Room) - Elevator Hop,Base AP,,,Pole Vault and Double Jump and Rope Sliding and Ledge Grab,Double Jump and Pole Vault and Ledge Grab,,Double Jump and Pole Vault,
Elevator Hop,Mouse (Next to Rex) - Elevator Hop,Base AP,,,Visor and Grappling Hook,,,,
Elevator Hop,Mouse (Control Room) - Elevator Hop,Base AP,,,Visor and Double Jump and Grappling Hook,,,,
Elevator Hop,Mouse (Side of Elevator Shaft) - Elevator Hop,Base AP,,,Visor and Stomp and Double Jump and Grappling Hook,,,,
Elevator Hop,Mouse (Top of Elevator) - Elevator Hop,Base AP,,,Visor and Double Jump and Stomp and Grappling Hook,,,,
Elevator Hop,Missing Foot,Base AP,,,Pole Vault and Double Jump and Rope Sliding and Ledge Grab,Double Jump and Pole Vault and Ledge Grab,,Double Jump and Pole Vault,
Elevator Hop,Give Potato Head His Foot,Base AP,,,,,,,Missing Foot
Elevator Hop,Green Laser - Elevator Hop,Green Laser Sanity,,,Visor and Grappling Hook,,,,
Elevator Hop,Talk to Rex - Elevator Hop,Rexsanity,,,Visor and Grappling Hook,,,,
Elevator Hop,Elevator Hop - Hint Block (East Shortcut Fan),Hint Block Sanity,,,,,,,
Elevator Hop,Elevator Hop - Hint Block (West Shortcut Fan),Hint Block Sanity,,,,,,,
Elevator Hop,Elevator Hop - Hint Block (Control Room),Hint Block Sanity,,,Visor and Double Jump and Grappling Hook,,,,
Al's Penthouse,Al's Penthouse - Bedroom - Behind Door - Coin,Coinsanity,0x0C7648,Bedroom,,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Center Table - Coin,Coinsanity,0x0C7688,Woody Room,,,,,
Al's Penthouse,Al's Penthouse - Hallway - Vulture - Coin,Coinsanity,0x0C4182,Hallway,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Bedroom - Vulture - Coin,Coinsanity,0x0C3D5A,Bedroom,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Bedroom - Gunman #1 - Coin,Coinsanity,0x0C3CC2,Bedroom,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Bedroom - Gunman #2 - Coin,Coinsanity,0x0C3C2A,Bedroom,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Gunman #1 - Coin,Coinsanity,0x0C389A,Kitchen,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Snake #1 - Coin,Coinsanity,0x0C3932,Kitchen,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Living Room - Vulture #1 - Coin,Coinsanity,0x0C33DA,Living Room,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Gunman #1 - Coin,Coinsanity,0x0C3DF2,Woody Room,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Gunman #2 - Coin,Coinsanity,0x0C3E8A,Woody Room,Laser or Spin or Stomp,,,,
Al's Penthouse,Al's Penthouse - Living Room - Table with Cannon - Coin,Coinsanity,0x0C74A8,Living Room,Double Jump and Ledge Grab,Double Jump,,,
Al's Penthouse,Al's Penthouse - Living Room - Table by Couch - Coin,Coinsanity,0x0C74E8,Living Room,Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Living Room - Snake #1 - Coin,Coinsanity,0x0C376A,Living Room,Ledge Grab and (Laser or Spin or Stomp),Double Jump and (Laser or Spin or Stomp),,,
Al's Penthouse,Al's Penthouse - Living Room - East Railing - Coin,Coinsanity,0x0C7478,Living Room,Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Living Room - Between Railings - Coin,Coinsanity,0x0C7488,Living Room,Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Living Room - West Railing - Coin,Coinsanity,0x0C7498,Living Room,Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Living Room - Fireplace Mantel #1 - Coin,Coinsanity,0x0C74F8,Living Room,Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Living Room - Fireplace Mantel #2 - Coin,Coinsanity,0x0C7508,Living Room,Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Living Room - Snake #2 - Coin,Coinsanity,0x0C36D2,Living Room,Double Jump and Ledge Grab and (Laser or Spin or Stomp),,,,
Al's Penthouse,Al's Penthouse - Living Room - Long Upper Shelf #1 - Coin,Coinsanity,0x0C74B8,Living Room,Double Jump and Ledge Grab and Pole Climb,,,,
Al's Penthouse,Al's Penthouse - Living Room - Vulture #2 - Coin,Coinsanity,0x0C3A6E,Living Room,Double Jump and Ledge Grab and Pole Climb and (Laser or Spin or Stomp),,,,
Al's Penthouse,Al's Penthouse - Living Room - Long Upper Shelf #2 - Coin,Coinsanity,0x0C74C8,Living Room,Double Jump and Ledge Grab and Pole Climb,,,,
Al's Penthouse,Al's Penthouse - Living Room - Long Upper Shelf #3 - Coin,Coinsanity,0x0C74D8,Living Room,Double Jump and Ledge Grab and Pole Climb,,,,
Al's Penthouse,Al's Penthouse - Living Room - Cannon Kill Switch - Coin,Coinsanity,0x0C7518,Living Room,Double Jump and Ledge Grab and Pole Climb and Pole Vault,Double Jump and Ledge Grab and Pole Climb,,,
Al's Penthouse,Al's Penthouse - Kitchen - Fridge Door - Coin,Coinsanity,0x0C2CEC,Kitchen,Laser and Visor,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Jesse Countertop #1 - Coin,Coinsanity,0x0C7528,Kitchen,Laser and Visor and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Jesse Countertop #2 - Coin,Coinsanity,0x0C75A8,Kitchen,Laser and Visor and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - By Scale - Coin,Coinsanity,0x0C7598,Kitchen,Laser and Visor and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Snake #2 - Coin,Coinsanity,0x0C3AFA,Kitchen,Laser and Stomp and Visor and Double Jump,Laser and Visor and Double Jump,,,
Al's Penthouse,Al's Penthouse - Kitchen - Top of Fridge - Coin,Coinsanity,0x0C7538,Kitchen,Laser and Stomp and Visor and Pole Climb and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - East High Shelf - Coin,Coinsanity,0x0C7548,Kitchen,Laser and Stomp and Visor and Pole Climb and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Critter Shelf - Coin,Coinsanity,0x0C7588,Kitchen,Laser and Stomp and Visor and Pole Climb and Double Jump,Laser and Visor and Double Jump,,,
Al's Penthouse,Al's Penthouse - Kitchen - Snake #3 - Coin,Coinsanity,0x0C3B92,Kitchen,Laser and Stomp and Visor and Pole Climb and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Gunman #2 - Coin,Coinsanity,0x0C39CA,Kitchen,Laser and Visor and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Vulture - Coin,Coinsanity,0x0C3A62,Kitchen,Laser and Visor and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Stove #1 - Coin,Coinsanity,0x0C7578,Kitchen,Laser and Visor and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - Stove #2 - Coin,Coinsanity,0x0C7568,Kitchen,Laser and Visor and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Kitchen - By Coffee Maker - Coin,Coinsanity,0x0C7558,Kitchen,Laser and Visor and Double Jump,,,,
Al's Penthouse,Al's Penthouse - Living Room - Bathroom Lock - Coin,Coinsanity,0x0C3472,Living Room,Laser and (Double Jump or Visor),Spin or (Double Jump and Ledge Grab and Stomp),,,
Al's Penthouse,Al's Penthouse - Bathroom - Gunman - Coin,Coinsanity,0x0C421A,Bathroom,Laser and (Double Jump or Visor),Spin or (Double Jump and Ledge Grab and Stomp),,,
Al's Penthouse,Al's Penthouse - Bathroom - Floor near Sponges #1 - Coin,Coinsanity,0x0C7768,Bathroom,Laser and (Double Jump or Visor),Spin or (Double Jump and Ledge Grab and Stomp),,,
Al's Penthouse,Al's Penthouse - Bathroom - Floor near Sponges #2 - Coin,Coinsanity,0x0C7758,Bathroom,Laser and (Double Jump or Visor),Spin or (Double Jump and Ledge Grab and Stomp),,,
Al's Penthouse,Al's Penthouse - Bathroom - Counter #1 - Coin,Coinsanity,0x0C76F8,Bathroom,(Laser and Double Jump and Stomp) or (Laser and Visor and Ledge Grab and Stomp),Double Jump,,,
Al's Penthouse,Al's Penthouse - Bathroom - Counter #2 - Coin,Coinsanity,0x0C7708,Bathroom,(Laser and Double Jump and Stomp) or (Laser and Visor and Ledge Grab and Stomp),Double Jump,,,
Al's Penthouse,Al's Penthouse - Bathroom - Cannon Kill Switch - Coin,Coinsanity,0x0C7778,Bathroom,Laser and Stomp and Double Jump and Ledge Grab,Double Jump and Ledge Grab and Stomp,,,
Al's Penthouse,Al's Penthouse - Bathroom - Near Showerhead - Coin,Coinsanity,0x0C7788,Bathroom,Laser and Stomp and Double Jump and Ledge Grab,Double Jump and Ledge Grab and Stomp,,,
Al's Penthouse,Al's Penthouse - Bathroom - Cabinet #1 - Coin,Coinsanity,0x0C7728,Bathroom,Laser and Stomp and Double Jump and Ledge Grab,Double Jump and Ledge Grab and Stomp,,,
Al's Penthouse,Al's Penthouse - Bathroom - Cabinet #2 - Coin,Coinsanity,0x0C7738,Bathroom,Laser and Stomp and Double Jump and Ledge Grab,Double Jump and Ledge Grab and Stomp,,,
Al's Penthouse,Al's Penthouse - Bathroom - Next to Cannon - Coin,Coinsanity,0x0C7748,Bathroom,Laser and Stomp and Double Jump and Ledge Grab,Double Jump and Ledge Grab and Stomp,,,
Al's Penthouse,Al's Penthouse - Bedroom - On Bed - Coin,Coinsanity,0x0C75B8,Bedroom,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Bedroom - Left Pillow - Coin,Coinsanity,0x0C75F8,Bedroom,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Bedroom - Right Pillow - Coin,Coinsanity,0x0C7608,Bedroom,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Bedroom - 1st Train Switch - Coin,Coinsanity,0x0C7618,Bedroom,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Bedroom - 2nd Train Switch - Coin,Coinsanity,0x0C7628,Bedroom,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Bedroom - 3rd Train Switch - Coin,Coinsanity,0x0C7638,Bedroom,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Bedroom - Train Bed Roof #1 - Coin,Coinsanity,0x0C75E8,Bedroom,Push and Double Jump and Ledge Grab and Stomp,Push and Double Jump and Ledge Grab,,,
Al's Penthouse,Al's Penthouse - Bedroom - Train Bed Roof #2 - Coin,Coinsanity,0x0C75D8,Bedroom,Push and Double Jump and Ledge Grab and Stomp,Push and Double Jump and Ledge Grab,,,
Al's Penthouse,Al's Penthouse - Bedroom - Train Bed Roof #3 - Coin,Coinsanity,0x0C75C8,Bedroom,Push and Double Jump and Ledge Grab and Stomp,Push and Double Jump and Ledge Grab,,,
Al's Penthouse,Al's Penthouse - Woody Room - Above Lunchbox - Coin,Coinsanity,0x0C76C8,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Above West Display #1 - Coin,Coinsanity,0x0C76D8,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Above West Display #2 - Coin,Coinsanity,0x0C76E8,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Vulture #1 - Coin,Coinsanity,0x0C3FBA,Woody Room,Push and Double Jump and Ledge Grab and (Laser or Spin or Stomp),,,,
Al's Penthouse,Al's Penthouse - Woody Room - Vulture #2 - Coin,Coinsanity,0x0C40EA,Woody Room,Push and Double Jump and Ledge Grab and (Laser or Spin or Stomp),,,,
Al's Penthouse,Al's Penthouse - Woody Room - Snake #1 - Coin,Coinsanity,0x0C3F22,Woody Room,Push and Double Jump and Ledge Grab and (Laser or Spin or Stomp),,,,
Al's Penthouse,Al's Penthouse - Woody Room - TV - Coin,Coinsanity,0x0C76B8,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Snake #2 - Coin,Coinsanity,0x0C4052,Woody Room,Push and Double Jump and Ledge Grab and (Laser or Spin or Stomp),,,,
Al's Penthouse,Al's Penthouse - Woody Room - Above North Display - Coin,Coinsanity,0x0C76A8,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Cannon Kill Switch - Coin,Coinsanity,0x0C7698,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Boss Arena #1 - Coin,Coinsanity,0x0C7658,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Boss Arena #2 - Coin,Coinsanity,0x0C7668,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Al's Penthouse - Woody Room - Boss Arena #3 - Coin,Coinsanity,0x0C7678,Woody Room,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Hamm's 50 Coins Token - Al's Penthouse,Base AP,,,Laser and (Double Jump or Visor),Spin or (Double Jump and Ledge Grab and Stomp),,,50 Coins
Al's Penthouse,Missing Toys Token - Al's Penthouse,Base AP,,,Visor and Laser and Double Jump,,,,5 Missing Toys
Al's Penthouse,Race Token - Al's Penthouse,Base AP,,,Ledge Grab,Double Jump,,,
Al's Penthouse,Hidden Token - Al's Penthouse,Base AP,,,Push and Double Jump and Ledge Grab and Stomp,Push and Double Jump and Ledge Grab,,,
Al's Penthouse,Boss Token - Al's Penthouse,Base AP,,,Push and Double Jump and Ledge Grab and (Laser or Spin or Stomp),,,,
Al's Penthouse,Critter (Living Room) - Al's Penthouse,Base AP,,,Double Jump and Ledge Grab and Pole Climb and Pole Vault,Double Jump and Ledge Grab and Pole Climb,,,
Al's Penthouse,Critter (Kitchen) - Al's Penthouse,Base AP,,,Laser and Stomp and Visor and Pole Climb and Double Jump,Laser and Visor and Double Jump,,,
Al's Penthouse,Critter (Bathoom) - Al's Penthouse,Base AP,,,Laser and Stomp and Double Jump and Ledge Grab,Double Jump and Ledge Grab and Stomp,,,
Al's Penthouse,Critter (Train Bed) - Al's Penthouse,Base AP,,,Push and Double Jump and Ledge Grab,Push and Double Jump and Ledge Grab,,,
Al's Penthouse,Critter (Woody Room) - Al's Penthouse,Base AP,,,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Life (Fireplace) - Al's Penthouse,Lifesanity,,,Cosmic Shield,,,,
Al's Penthouse,Green Laser - Al's Penthouse,Green Laser Sanity,,,Double Jump and Ledge Grab and Pole Climb,,,,
Al's Penthouse,Battery (Under Table) - Al's Penthouse,Batterysanity,,,,,,,
Al's Penthouse,Battery (Bathroom) - Al's Penthouse,Batterysanity,,,Laser and Stomp and Double Jump and Ledge Grab,Double Jump and Ledge Grab and Stomp,,,
Al's Penthouse,Battery (Kitchen) - Al's Penthouse,Batterysanity,,,,,,,
Al's Penthouse,Battery (Train Bed) - Al's Penthouse,Batterysanity,,,Push and Double Jump and Ledge Grab and Stomp,,,,
Al's Penthouse,Battery (Television) - Al's Penthouse,Batterysanity,,,Push and Double Jump and Ledge Grab,,,,
Al's Penthouse,Talk to Rex - Al's Penthouse,Rexsanity,,,,,,,
Al's Penthouse,Al's Penthouse - Hint Block (Bathtub),Hint Block Sanity,,,Laser and (Double Jump or Visor),Spin or (Double Jump and Ledge Grab and Stomp),,,
Al's Penthouse,Al's Penthouse - Hint Block (Train Bed),Hint Block Sanity,,,Push and Double Jump and Ledge Grab,Push and Double Jump and Ledge Grab,,,
Airport Infiltration,Airport Infiltration - Starting Room - Near Start #1 - Coin,Coinsanity,0x0C7498,Starting Room,,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Near Start #2 - Coin,Coinsanity,0x0C74E8,Starting Room,,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Between Snakes - Coin,Coinsanity,0x0C74F8,Starting Room,,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Suitcase on Floor - Coin,Coinsanity,0x0C7508,Starting Room,,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Gunman #1 - Coin,Coinsanity,0x0C3472,Starting Room,Laser or Spin or Stomp,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Gunman #2 - Coin,Coinsanity,0x0C350A,Starting Room,Laser or Spin or Stomp,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Gunman #3 - Coin,Coinsanity,0x0C35A2,Starting Room,Laser or Spin or Stomp,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Snake #1 - Coin,Coinsanity,0x0C376A,Starting Room,Laser or Spin or Stomp,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Snake #2 - Coin,Coinsanity,0x0C36D2,Starting Room,Laser or Spin or Stomp,,,,
Airport Infiltration,Airport Infiltration - Starting Room - Snake #3 - Coin,Coinsanity,0x0C363A,Starting Room,Laser or Spin or Stomp,,,,
Airport Infiltration,Airport Infiltration - Starting Room - 1st Conveyor Belt - Coin,Coinsanity,0x0C7518,Starting Room,Stomp,,,,
